COG3179	G	"Chitinase, GH19 family (Q: chitinase)"	GH19		17010167	1WVU
COG3180	R	"Uncharacterized membrane protein AbrB, regulator of aidB expression (Ammonia monooxygenase)"	AbrB			
COG3181	C	"Tripartite-type tricarboxylate transporter, extracytoplasmic receptor component TctC (E: Tripartite tricarboxylate transporter family receptor)"	TctC			2DVZ
COG3182	S	PepSY-associated TM region (E: Iron-regulated membrane protein)	PiuB		15124630	
COG3183	V	"Predicted restriction endonuclease, HNH family (L: HNH endonuclease)"				6GHC
COG3184	S	"Uncharacterized conserved protein, contains DUF2059 domain (KT: Protein conserved in bacteria)"			15741337	2X3O
COG3185	ER	4-hydroxyphenylpyruvate dioxygenase and related hemolysins (E: 4-Hydroxyphenylpyruvate dioxygenase)	HppD			
COG3186	E	Phenylalanine-4-hydroxylase	PhhA			1PHZ
COG3187	O	Heat shock protein HslJ (Heat shock protein)	HslJ			2KTS
COG3188	NW	Outer membrane usher protein FimD/PapC (NU: usher protein)	FimD			2KT6
COG3189	S	"Uncharacterized conserved protein YeaO, DUF488 family (K: MarR family transcriptional regulator)"	YeaO			
COG3190	N	Flagellar biogenesis protein FliO (flagellar)	FliO			
COG3191	E	L-aminopeptidase/D-esterase (EQ: aminopeptidase activity)	DmpA			1B65
COG3192	E	"Ethanolamine transporter EutH, required for ethanolamine utilization at low pH (ethanolamine utilization protein)"	EutH		15466042	
COG3193	T	"Heme-binding protein HbpS, GlcG/HbpS family (E: protein, possibly involved in utilization of glycolate and propanediol)"	GlcG		19244623;25342754	2A2L
COG3194	F	"Ureidoglycolate hydrolase (allantoin degradation) (Catalyzes the catabolism of the allantoin degradation intermediate (S)-ureidoglycolate, generating urea and glyoxylate. Involved in the utilization of allantoin as nitrogen source)"	AllA			1XSQ
COG3195	F	2-oxo-4-hydroxy-4-carboxy--5-ureidoimidazoline (OHCU) decarboxylase (uric acid degradation) (G: allantoin biosynthetic process)	PucL			2O70
COG3196	R	"Colicin E2 tolerance protein CbrC, UPF0167 family (J: Protein conserved in bacteria)"	CbrC		20418396	
COG3197	O	"Cytochrome oxidase maturation protein, CcoS/FixS family (P: Cytochrome oxidase maturation protein)"	FixS			
COG3198	S	Uncharacterized conserved protein (Protein conserved in bacteria)				
COG3199	F	NAD kinase (G: ATP-NAD kinase)				
COG3200	E	"3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase, class II (phospho-2-dehydro-3-deoxyheptonate aldolase)"	AroG2	Aromatic amino acid biosynthesis		6BMC
COG3201	H	Nicotinamide riboside transporter PnuC (nicotinamide mononucleotide transporter)	PnuC			4QTN
COG3202	C	ATP/ADP translocase (ADP transmembrane transporter activity)	TlcC			
COG3203	M	Outer membrane porin OmpC/OmpF/PhoE (Forms passive diffusion pores that allow small molecular weight hydrophilic materials across the outer membrane)	OmpC			1PHO
COG3204	R	Uncharacterized Ca-binding beta-propeller protein YjiK (L: pilus organization)	YjiK			3QQZ
COG3205	S	"Uncharacterized membrane protein, DUF2061 family (P: membrane)"			15901686	
COG3206	M	Exopolysaccharide export protein/domain GumC/Wzc1 (protein involved in exopolysaccharide biosynthesis)	GumC		15003255;23089617	
COG3207	Q	Pyoverdine/dityrosine biosynthesis protein Dit1 (Pyoverdine/dityrosine biosynthesis protein)	Dit1		18156253	3E59
COG3208	Q	Surfactin synthase thioesterase subunit (Thioesterase involved in non-ribosomal peptide biosynthesis)	GrsT			6VAP
COG3209	R	"Uncharacterized conserved protein RhaS, contains 28 RHS repeats (M: COG3209 Rhs family protein)"	RhsA			4IGL
COG3210	U	"Large exoprotein involved in heme utilization or adhesion (domain, Protein)"	FhaB			4RM6
COG3211	R	"Secreted phosphatase, PhoX family (O: Phosphatase)"	PhoX			3ZWU
COG3212	O	"PepSY domain containing protein, regulator of zincin peptidase activity (T: peptidase)"	YkoI		15124630	4EXR
COG3213	T	Nitric oxide response protein NnrS (P: Protein involved in response to NO)	NnrS		26452555;29934335;31481951	
COG3214	L	"DNA glycosylase YcaQ, repair of DNA interstrand crosslinks (J: Protein conserved in bacteria)"	YcaQ		32409837	
COG3215	NW	Type IV pilus assembly protein PilZ (NU: Pilus assembly protein PilZ)	PilZ			
COG3216	S	"Uncharacterized conserved protein, DUF2062 family (M: Uncharacterized protein conserved in bacteria (DUF2062))"				
COG3217	FV	"N-hydroxylaminopurine reductase subunit YcbX, contains MOSC domain (C: Mosc domain protein beta barrel domain protein)"	YcbX		18312271;20118259	
COG3218	R	"ABC-type uncharacterized transport system, auxiliary component (Q: ABC-type transport auxiliary lipoprotein component)"				2IQI
COG3219	S	"Uncharacterized conserved protein, DUF2063 family (Protein conserved in bacteria)"				3DEE
COG3220	S	"Uncharacterized conserved protein, UPF0276 family (C: belongs to the UPF0276 family)"				3BWW
COG3221	P	"ABC-type phosphate/phosphonate transport system, periplasmic component (ABC-type phosphate phosphonate transport system periplasmic component)"	PhnD			3S4U
COG3222	S	"Uncharacterized conserved protein, glycosyltransferase A (GT-A) superfamily, DUF2064 family (Q: Protein conserved in bacteria)"				3CGX
COG3223	R	Phosphate starvation-inducible membrane PsiE (function unknown) (Belongs to the PsiE family)	PsiE			
COG3224	R	Antibiotic biosynthesis monooxygenase (ABM) superfamily enzyme (P: Antibiotic biosynthesis monooxygenase)				
COG3225	N	"ABC-type uncharacterized transport system involved in gliding motility, auxiliary component (cell adhesion)"	GldG			
COG3226	K	DNA-binding transcriptional regulator YbjK (Transcriptional regulator)	YbjK			5X5I
COG3227	O	Zn-dependent metalloprotease (Neutral protease B) (E: Zinc metalloprotease (Elastase))	LasB			3NQY
COG3228	T	"Mlc titration factor MtfA, regulates ptsG expression (U: Belongs to the MtfA family)"	MtfA		16855233	3DL1
COG3230	P	Heme oxygenase	HemO			1J77
COG3231	J	Aminoglycoside phosphotransferase (kanamycin kinase activity)	Aph			1J7I
COG3232	E	5-carboxymethyl-2-hydroxymuconate isomerase	HpaF			1OTG
COG3233	R	Predicted deacetylase (G: deacetylase)				
COG3234	S	"Uncharacterized conserved protein YfaT, DUF1175 family (Protein of unknown function (DUF1175))"	yfaT			
COG3235	S	Uncharacterized membrane protein (membrane)				
COG3236	HV	"N-glycosidase YbiA/RibX (riboflavin biosynthesis, damage control), NADAR superfamily (O: hydrolase activity, hydrolyzing N-glycosyl compounds)"	RibX		22399070;25431972	2B3W
COG3237	S	"Uncharacterized conserved protein YjbJ, UPF0337 family (K: CsbD-like)"	yjbJ			1RYK
COG3238	S	"Uncharacterized membrane protein YdcZ, DUF606 family (Protein conserved in bacteria)"	ydcZ			
COG3239	I	Fatty acid desaturase	DesA			
COG3240	IR	Phospholipase/lecithinase/hemolysin (I: lipase activity)				6JL1
COG3241	C	Azurin (Transfers electrons from cytochrome c551 to cytochrome oxidase)	BlueCu			
COG3242	S	"Uncharacterized conserved protein YjeT, DUF2065 family (Uncharacterized protein conserved in bacteria (DUF2065))"	yjeT			
COG3243	I	Poly-beta-hydroxybutyrate synthase (poly(R)-hydroxyalkanoic acid synthase)	PhaC			5XAV
COG3245	C	Cytochrome c5 (cytochrome)	CytC5			1CC5
COG3246	S	"Uncharacterized conserved protein, DUF849 family (K: L-lysine catabolic process to acetate)"				3C6C
COG3247	R	"Acid resistance membrane protein HdeD, DUF308 family (U: response to pH)"	HdeD		12694615;28802266	
COG3248	M	Nucleoside-specific outer membrane channel protein Tsx (Nucleoside-binding outer membrane protein)	Tsx			1TLW
COG3249	S	"Uncharacterized conserved protein, DUF2066 domain (L: protein conserved in bacteria)"				
COG3250	G	Beta-galactosidase/beta-glucuronidase (beta-galactosidase activity)	LacZ		19291314	5N6U
COG3251	Q	"MbtH family protein, regulates adenylation domains of NRPSs (P: PFAM MbtH domain protein)"	MbtH		21890635;29921120	2GPF
COG3252	H	Methenyltetrahydromethanopterin cyclohydrolase (Catalyzes the hydrolysis of methenyl-H(4)MPT( ) to 5- formyl-H(4)MPT)	Mch			1QLM
COG3253	HP	Coproheme decarboxylase/chlorite dismutase (H: May function as heme-dependent peroxidase)	HemQ		15965735;25602700;27758026;31423350	1T0T
COG3254	M	L-rhamnose mutarotase (P: rhamnose metabolic process)	RhaM			1X8D
COG3255	I	"Putative sterol carrier protein, contains SCP2 domain (Sterol carrier protein)"	SCP2			
COG3256	P	Nitric oxide reductase large subunit (nitric oxide reductase)	NorB			3WFC
COG3257	F	Ureidoglycine aminohydrolase (ureidoglycine aminohydrolase activity)	AllE		19935661	1RC6
COG3258	P	"Thiosulfate dehydrogenase TsdA, contains C-terminal cytochrome c domain (C: Cytochrome c)"	TsdA		32457501	
COG3259	C	"Coenzyme F420-reducing hydrogenase, alpha subunit (Nickel-dependent hydrogenase)"	FrhA			3ZFS
COG3260	C	"Ni,Fe-hydrogenase III small subunit (NADH ubiquinone oxidoreductase 20)"	HycG			6CFW
COG3261	C	"Ni,Fe-hydrogenase III large subunit (NADH dehydrogenase)"	HycE2			6CFW
COG3262	C	"Ni,Fe-hydrogenase III component G (NADH dehydrogenase (ubiquinone), 30 kDa subunit)"	HycE1			
COG3263	CP	NhaP-type Na+/H+ and K+/H+ antiporter with C-terminal TrkAC and CorC domains (P: regulation of cellular component size)	NhaP2			
COG3264	M	Small-conductance mechanosensitive channel MscK (Mechanosensitive ion channel)	MscK			
COG3265	G	Gluconate kinase (gluconokinase activity)	GntK	Non-phosphorylated Entner-Doudoroff pathway		1KO4
COG3266	D	"Cell division protein DamX, binds to the septal ring, contains C-terminal SPOR domain (GM: domain, Protein)"	DamX			
COG3267	UW	Type II secretory pathway ATPase component GspA/ExeA/MshM (U: Type II secretory pathway component ExeA)	ExeA		21378198	
COG3268	S	"Uncharacterized conserved protein, related to short-chain dehydrogenases (Saccharopine dehydrogenase)"				
COG3269	R	"Predicted RNA-binding protein, contains TRAM domain"				1YEZ
COG3270	J	"Ribosome biogenesis protein, NOL1/NOP2/FMU family (Specifically methylates the cytosine at position 1407 (m5C1407) of 16S rRNA)"	Ncl1		9767141	2FRX
COG3271	U	"Predicted double-glycine leader peptidase, C39-like (CLD) domain (E: cysteine-type peptidase activity)"	C39G		27279651	
COG3272	S	"Uncharacterized conserved protein YbgA, DUF1722 family (L: Protein of unknown function (DUF1722))"	YbgA			
COG3273	R	"Uncharacterized protein, contains PhoU and TrkA_C domains (P: potassium ion transport)"				1VCT
COG3274	M	Surface polysaccharide O-acyltransferase WecH (J: enterobacterial common antigen metabolic process)	WecH		16936038	
COG3275	T	"Sensor histidine kinase, LytS/YehU family (phosphorelay sensor kinase activity)"	LytS			
COG3276	J	Selenocysteine-specific translation elongation factor SelB (selenocysteine insertion sequence binding)	SelB	Translation factors		4ZU9
COG3277	J	rRNA processing protein Gar1	GAR1	16S rRNA modification		2EQN
COG3278	C	"Cbb3-type cytochrome oxidase, subunit 1 (Belongs to the heme-copper respiratory oxidase family)"	CcoN			3MK7
COG3279	KT	"DNA-binding response regulator, LytR/AlgR family (Response regulator of the LytR AlgR family)"	LytT			3BS1
COG3280	G	Maltooligosyltrehalose synthase (synthase)	TreY			
COG3281	G	Predicted trehalose synthase (Trehalose synthase)	Ble			
COG3283	KE	Transcriptional regulator TyrR of aromatic amino acids metabolism (EK: Transcriptional regulator of aromatic amino acids metabolism)	TyrR			1G2H
COG3284	K	Transcriptional regulator DhaR of acetoin/glycerol metabolism (KQ: Transcriptional regulator)	AcoR			4LRX
COG3285	L	Eukaryotic-type DNA primase (dna ligase)	LigD			5DMU
COG3286	S	"Uncharacterized conserved protein, DUF2067 domain"				
COG3287	T	"FIST domain protein MJ1623, contains FIST_N and FIST_C domains (M: FIST C domain)"	FIST		17855421	
COG3288	C	NAD/NADP transhydrogenase alpha subunit (NAD(P)+ transhydrogenase (AB-specific) activity)	PntA			1F8G
COG3290	T	Sensor histidine kinase DipB regulating citrate/malate metabolism (protein histidine kinase activity)	CitA			
COG3291	S	"Uncharacterized conserved protein, PKD repeat domain (U: Pkd domain containing protein)"				2KZW
COG3292	T	Periplasmic ligand-binding sensor domain (Two component regulator propeller)				4A2L
COG3293	X	Transposase (L: Transposase)				
COG3294	R	"Metal-dependent phosphatase/phosphodiesterase, HD supefamily (PFAM metal-dependent phosphohydrolase, HD sub domain)"				
COG3295	S	Uncharacterized conserved protein (C: Protein conserved in bacteria)				
COG3296	R	"Uncharacterized Tic20-related protein, DUF4870 domain (J: Domain of unknown function (DUF4870))"	Tic20a		9817756;20100520	
COG3297	U	"Type II secretory pathway, component PulL (Involved in a type II secretion system (T2SS, formerly general secretion pathway, GSP) for the export of proteins)"	PulL		11679764	2W7V
COG3298	L	Predicted 3'-5' exonuclease related to the exonuclease domain of PolB				
COG3299	X	Uncharacterized phage protein gp47/JayE (G: homolog of phage Mu protein gp47)	JayE			
COG3300	T	"MHYT domain, NO-binding membrane sensor (MHYT domain)"	MHYT			
COG3301	P	"Nitrite/polysulfide reductase, membrane component NrfD/PsrC (Polysulphide reductase, NrfD)"	NrfD		11856339;22040142	
COG3302	C	DMSO reductase anchor subunit DmsC (dmso reductase anchor subunit)	DmsC			
COG3303	P	"Formate-dependent nitrite reductase, periplasmic cytochrome c552 subunit (C: Catalyzes the reduction of nitrite to ammonia, consuming six electrons in the process)"	NrfA			2J7A
COG3304	S	"Uncharacterized membrane protein YccF, DUF307 family (L: Inner membrane component domain)"	YccF			
COG3305	S	"Uncharacterized membrane protein, DUF2068 family (Membrane)"				
COG3306	M	"Glycosyltransferase involved in LPS biosynthesis, GR25 family (glycosyltransferase involved in LPS biosynthesis)"				
COG3307	M	O-antigen ligase (O-antigen)	RfaL			
COG3308	S	Uncharacterized membrane protein (membrane)				
COG3309	V	"Virulence-associated protein VapD, endoribonuclease (Virulence-associated protein D)"	VapD		26694028	5DYR
COG3310	S	"Uncharacterized conserved protein, DUF1415 family (Protein conserved in bacteria)"				
COG3311	KX	DNA-binding transcriptional regulator AlpA (K: Transcriptional regulator)	AlpA			
COG3312	C	FoF1-type ATP synthase accessory protein AtpI (ion transport)	AtpI	FoF1-type ATP synthase	18083842;23123906	
COG3313	R	"Predicted Fe-S protein YdhL, DUF1289 family (I: Fe-S protein)"	YdhL			
COG3314	DE	"Spore dipicolinate transporter SpoVV/YjiH/YlbJ, contains nucleoside recognition GATE domain (E: Sporulation integral membrane protein YlbJ)"	SpoVV		28945739	
COG3315	Q	O-Methyltransferase involved in polyketide biosynthesis (Exhibits S-adenosyl-L-methionine-dependent methyltransferase activity)	YktD			1RJD
COG3316	X	"Transposase (or an inactivated derivative), DDE domain (L: Transposase and inactivated derivatives)"	Rve			
COG3317	M	Outer membrane beta-barrel protein assembly factor BamC (Gram-negative-bacterium-type cell outer membrane assembly)	BamC		21823654;28760846	2LAE
COG3318	S	"Uncharacterized conserved protein YecA, UPF0149 family, contains C-terminal Zn-binding SEC-C motif (L: Belongs to the UPF0149 family)"	YecA			
COG3319	Q	Thioesterase domain of type I polyketide synthase or non-ribosomal peptide synthetase (amino acid activation for nonribosomal peptide biosynthetic process)	EntF2			5JA1
COG3320	Q	Thioester reductase domain of alpha aminoadipate reductase Lys2 and NRPSs (Male sterility)	Lys2b	Lysine biosynthesis		5MSP
COG3321	Q	Acyl transferase domain in polyketide synthase (PKS) enzymes (synthase)	PksD			6IYO
